time_rel,throughput_mbps,flow
16.750112056732178,0.0,h6
17.000112056732178,0.0,h6
17.250109910964966,0.0,h6
17.50025701522827,0.0,h6
17.750109910964966,0.0,h6
18.00011110305786,0.0,h6
18.25011110305786,0.0,h6
18.500112056732178,0.0,h6
18.75011396408081,0.0,h6
19.000261068344116,0.0,h6
19.250113010406494,0.0,h6
19.500112056732178,0.0,h6
19.750114917755127,0.0,h6
20.00011110305786,0.0,h6
20.25011396408081,0.0,h6
20.50011396408081,0.0,h6
20.750113010406494,0.0,h6
21.000113010406494,0.0,h6
21.250113010406494,0.0,h6
21.43941593170166,0.0,h6
12.250255107879639,0.0,h7
12.50005292892456,1.5766979728522292,h7
12.750051975250244,9.730598859255526,h7
13.00005292892456,9.730520561072936,h7
13.25005292892456,9.684224,h7
13.50005292892456,9.73056,h7
13.750053882598877,9.730520561072936,h7
14.00009799003601,9.728848180838236,h7
14.25005292892456,9.68596753253533,h7
14.50005292892456,9.73056,h7
14.75005292892456,9.73056,h7
15.00005292892456,9.684224,h7
15.25005292892456,9.73056,h7
15.50005292892456,9.73056,h7
15.750039100646973,9.68476662164976,h7
16.000053882598877,9.72997656849218,h7
16.25005292892456,9.730598859255526,h7
16.50005292892456,9.73056,h7
16.75005292892456,9.684224,h7
17.00005292892456,9.73056,h7
17.250053882598877,9.730520561072936,h7
17.500053882598877,8.479488,h7
17.75025510787964,0.0,h7
18.000256061553955,0.0,h7
18.250256061553955,0.0,h7
18.500256061553955,0.0,h7
18.75025701522827,0.0,h7
19.000257968902588,0.0,h7
19.25025701522827,0.0,h7
19.50025701522827,0.0,h7
19.75025701522827,0.0,h7
20.00025701522827,0.0,h7
20.250257968902588,0.0,h7
20.500258922576904,0.0,h7
20.75025701522827,0.0,h7
21.00025701522827,0.0,h7
21.25025701522827,0.0,h7
21.500257968902588,0.0,h7
21.750258922576904,0.0,h7
22.000257968902588,0.0,h7
22.250258922576904,0.0,h7
22.480523109436035,0.0,h7
17.250256061553955,0.0,h8
17.50005292892456,1.2984623437307266,h8
17.750055074691772,9.73048228242005,h8
18.00005292892456,9.730637718821425,h8
18.250055074691772,9.684146652503761,h8
18.500053882598877,9.730598859255526,h8
18.750051975250244,9.730637718821425,h8
19.00005292892456,9.68418474887735,h8
19.2501060962677,9.728498004797395,h8
19.500051975250244,9.732662325455394,h8
19.750051975250244,9.73056,h8
20.000051975250244,9.684224,h8
20.250055074691772,9.730442844122976,h8
20.50005292892456,9.730637718821425,h8
20.750041961669922,9.730988048919444,h8
21.000051975250244,9.68383612051672,h8
21.25005292892456,9.730520561072936,h8
21.500051975250244,9.684262674211453,h8
21.750051975250244,9.73056,h8
22.00005292892456,9.730520561072936,h8
22.250053882598877,9.68418474887735,h8
22.486938953399658,9.68247054846779,h8
