time_rel,throughput_mbps,flow
18.500030994415283,0.0,h7
18.750257968902588,0.0,h7
19.000086069107056,0.0,h7
19.250257968902588,0.0,h7
19.50002694129944,0.0,h7
19.750032901763916,0.0,h7
20.00002908706665,0.0,h7
20.25002694129944,0.0,h7
20.50002694129944,0.0,h7
20.75002694129944,0.0,h7
21.000025987625122,0.0,h7
21.25002908706665,0.0,h7
21.500027894973755,0.0,h7
21.750027894973755,0.0,h7
22.000027894973755,0.0,h7
22.25002908706665,0.0,h7
22.437525033950806,0.8031744399259806,h7
17.250256061553955,0.0,h8
17.500051975250244,2.41143970486591,h8
17.750051975250244,9.73056,h8
18.000051975250244,9.684224,h8
18.250051975250244,9.73056,h8
18.500053882598877,9.73048228242005,h8
18.750055074691772,9.730520561072936,h8
19.000053882598877,9.684262674211453,h8
19.250053882598877,9.73056,h8
19.500051975250244,9.730637718821425,h8
19.75005292892456,9.730520561072936,h8
20.000051975250244,9.684262674211453,h8
20.250051975250244,9.73056,h8
20.500051975250244,9.73056,h8
20.750051975250244,9.684224,h8
21.00005292892456,9.730520561072936,h8
21.250053882598877,9.730520561072936,h8
21.500051975250244,9.6843013487318,h8
21.750051975250244,9.73056,h8
22.000051975250244,9.73056,h8
22.250051021575928,9.684262674211453,h8
22.457945108413696,9.695402584535461,h8
