time_rel,throughput_mbps,flow
17.75005602836609,3.2898426658865643,h5
18.00005602836609,3.289856,h5
18.250056982040405,3.2898426658865643,h5
18.500055074691772,3.33621864645306,h5
18.750060081481934,3.1971199707647453,h5
19.00005602836609,3.2899085531466152,h5
19.25005602836609,3.289856,h5
19.500056982040405,3.2898426658865643,h5
19.750058889389038,3.3361653539725884,h5
20.00005602836609,3.2898954147025554,h5
20.25005602836609,3.289856,h5
20.500055074691772,3.28986913812925,h5
20.75005602836609,3.33617847808215,h5
21.00005602836609,3.24352,h5
21.250055074691772,3.3362053231733237,h5
21.50005602836609,2.6411412951483686,h5
21.75005602836609,2.455808,h5
22.000011920928955,2.5025844861919717,h5
22.250055074691772,2.501713657706252,h5
22.500056982040405,2.4557883855631553,h5
22.75005602836609,2.5484901774240667,h5
23.00005602836609,2.409472,h5
23.25005602836609,2.363136,h5
23.500058889389038,2.45577843208818,h5
23.75005793571472,2.4558178073359187,h5
24.00005602836609,2.502163984839795,h5
24.25005793571472,2.409452755646869,h5
24.500055074691772,2.5021739773794085,h5
24.750061988830566,2.409404502501239,h5
25.000058889389038,2.4558374222427526,h5
25.25005793571472,2.5021539923799927,h5
25.500175952911377,0.8336545570841436,h5
25.750109910964966,0.0,h5
26.000261068344116,0.0,h5
26.196106910705566,0.0,h5
6.250262975692749,0.0,h6
6.500056028366089,3.2925823494729327,h6
6.750060081481934,4.818867023202287,h6
7.000056028366089,4.772684239071849,h6
7.250057935714722,4.772569881377452,h6
7.500056982040405,4.772627059539615,h6
7.750056028366089,4.772627059539615,h6
8.000055074691772,4.772627059539615,h6
8.250056982040405,4.726234251461166,h6
8.500056982040405,4.818944,h6
8.750057935714722,4.865260280536468,h6
9.000022888183594,4.8196188011448315,h6
9.250057935714722,4.8182696749393505,h6
9.5000638961792,4.911498315258817,h6
9.750057935714722,4.86539687010161,h6
10.000056982040405,4.772627059539615,h6
10.250056982040405,4.726272,h6
10.500056028366089,4.818963244583689,h6
10.7500638961792,4.818790048863757,h6
11.000056028366089,4.865435731379256,h6
11.25006103515625,4.772512420127084,h6
11.500056982040405,4.865357719442177,h6
11.750056982040405,4.772608,h6
12.000056982040405,4.726272,h6
12.250056028366089,4.772627059539615,h6
12.500056982040405,4.818924468340883,h6
12.750056982040405,4.818944,h6
13.000055074691772,4.772646119231462,h6
13.250056028366089,4.772588656145297,h6
13.500057935714722,4.772569881377452,h6
13.750056028366089,4.772646119231462,h6
14.000057935714722,4.772569881377452,h6
14.250056982040405,4.865299429627763,h6
14.500055074691772,4.818982489321087,h6
14.750055074691772,4.772608,h6
15.000055074691772,4.86528,h6
15.25006103515625,4.77249364595904,h6
15.500056028366089,3.61428038377386,h6
15.750056028366089,3.197184,h6
16.000056982040405,3.104499417104223,h6
16.250056982040405,3.104512,h6
16.500056982040405,3.24352,h6
16.75005602836609,3.1045243979529538,h6
17.000035047531128,3.151112639717898,h6
17.25005602836609,3.0579190046918026,h6
17.50005602836609,3.104512,h6
17.75005602836609,3.150848,h6
18.000041961669922,3.197363143032697,h6
18.25005602836609,3.104338069010206,h6
18.50005602836609,3.104512,h6
18.750058889389038,3.19714550592612,h6
19.00005602836609,3.058212639019277,h6
19.25005602836609,3.150848,h6
19.500055074691772,3.1045243979529538,h6
19.75005793571472,3.150810063811249,h6
20.000055074691772,3.1508857492925886,h6
20.25005602836609,3.1971710414953933,h6
20.500055074691772,3.1508605829970278,h6
20.750060081481934,3.1971199707647453,h6
21.00005602836609,3.197235072776288,h6
21.25005602836609,3.150848,h6
21.500056982040405,2.8728203561262955,h6
21.75005602836609,2.3631454372477707,h6
22.000055074691772,2.4094816222918447,h6
22.25005602836609,2.4094622341704417,h6
22.500055074691772,2.5021539923799927,h6
22.75006103515625,2.4557491576294086,h6
23.00006103515625,2.409472,h6
23.250055074691772,2.5485412176722715,h6
23.500055074691772,2.455808,h6
23.75006103515625,2.409414267862816,h6
24.00005793571472,2.409500867106097,h6
24.250056982040405,2.5484901774240667,h6
24.500060081481934,2.409442989973308,h6
24.75005602836609,2.3631737494433436,h6
25.00005793571472,2.409452755646869,h6
25.250056982040405,2.3631454372477707,h6
25.500056982040405,2.965504,h6
25.75005602836609,3.1971967680411018,h6
26.000055074691772,3.28986913812925,h6
26.25005602836609,3.2898426658865643,h6
26.50005602836609,3.24352,h6
26.750060081481934,3.2434681886938472,h6
27.000056982040405,3.2898954147025554,h6
27.250058889389038,3.19715846422373,h6
27.50005793571472,3.1508605829970278,h6
27.75005793571472,3.150848,h6
28.000055074691772,3.2435588595659,h6
28.250058889389038,3.289803448532331,h6
28.500058889389038,3.289856,h6
28.750065088272095,3.2897771734280754,h6
29.00005793571472,3.243610867108556,h6
29.250055074691772,3.2898954147025554,h6
29.50005602836609,3.150835229299808,h6
29.750058889389038,3.19714550592612,h6
30.000056982040405,3.197209536184183,h6
30.25006103515625,3.1044624091783968,h6
30.50005793571472,3.2435588595659,h6
30.75005793571472,3.150848,h6
31.000058889389038,3.1971710414953933,h6
31.25005602836609,3.2898954147025554,h6
31.449883937835693,3.246311846422917,h6
14.250303983688354,0.0,h7
14.500325918197632,0.0,h7
14.750263929367065,0.0,h7
15.000263929367065,0.0,h7
15.250019073486328,1.0667734588658018,h7
15.500055074691772,3.243052984732919,h7
15.75005292892456,3.33621864645306,h7
16.000053882598877,3.243506853690979,h7
16.250053882598877,3.336192,h7
16.500058889389038,3.2897901148448834,h7
16.750053882598877,3.336258815791256,h7
17.00005292892456,3.28986913812925,h7
17.25005292892456,3.289856,h7
17.500053882598877,3.2898426658865643,h7
17.75005602836609,3.243494094140016,h7
18.000053882598877,3.2898822763634343,h7
18.250055074691772,3.243506853690979,h7
18.50005292892456,3.33621864645306,h7
18.750056982040405,3.336138708370814,h7
19.00005292892456,3.3362452933317788,h7
19.250053882598877,3.33617847808215,h7
19.50005292892456,3.2435329530851758,h7
19.750053882598877,3.243506853690979,h7
20.000053882598877,3.24352,h7
20.250053882598877,3.289856,h7
20.500055074691772,3.1971710414953933,h7
20.750053882598877,3.2435329530851758,h7
21.000055074691772,3.243506853690979,h7
21.250053882598877,2.9655158428207318,h7
21.500053882598877,2.409472,h7
21.750056982040405,2.502113874203051,h7
22.00005602836609,2.5021539923799927,h7
22.250055074691772,2.4558178073359187,h7
22.500053882598877,2.5021539923799927,h7
22.75005292892456,2.5021539923799927,h7
23.000053882598877,2.363126421974856,h7
23.250055074691772,2.4094622341704417,h7
23.500056982040405,2.409452755646869,h7
23.750055074691772,2.502163984839795,h7
24.00005602836609,2.502133858561612,h7
24.250055074691772,2.4094816222918447,h7
24.500053882598877,2.4094816222918447,h7
24.750055074691772,2.5484696707571977,h7
25.00005602836609,2.4094622341704417,h7
25.25005602836609,2.733824,h7
25.50005292892456,3.3825685249758677,h7
25.750011920928955,3.2903955339795337,h7
26.00005602836609,3.1966215451325635,h7
26.250053882598877,3.243545906273808,h7
26.500058889389038,3.2434550428048143,h7
26.750053882598877,3.2899218877941547,h7
27.000060081481934,3.2897771734280754,h7
27.250053882598877,3.382609252546833,h7
27.50005793571472,3.336138708370814,h7
27.750053882598877,3.3825820335169423,h7
28.000053882598877,3.289856,h7
28.250053882598877,3.24352,h7
28.500053882598877,3.24352,h7
28.750053882598877,3.24352,h7
29.000053882598877,3.24352,h7
29.25005292892456,3.3825415082173973,h7
29.50005793571472,3.336125186884952,h7
29.75005602836609,3.3825550165426863,h7
30.00005292892456,3.3825685249758677,h7
30.250065088272095,3.382365506616215,h7
30.50005602836609,3.2436367748339174,h7
30.75005793571472,3.3361653539725884,h7
31.000053882598877,3.2899085531466152,h7
31.250053882598877,3.197184,h7
31.500058889389038,4.54083705992674,h7
31.75005602836609,4.911674844485505,h7
32.00005507469177,4.865299429627763,h7
32.25001907348633,4.86598072468703,h7
32.50005388259888,4.8182696749393505,h7
32.75005507469177,4.911596092732053,h7
33.00005388259888,4.865299429627763,h7
33.25005602836609,4.9115767711263105,h7
33.50005793571472,4.865241141210024,h7
33.75005388259888,4.911694459627341,h7
34.00005388259888,4.911616,h7
34.25005507469177,4.818924468340883,h7
34.50005388259888,4.911635614671837,h7
34.750056982040405,4.865221422061488,h7
35.00005507469177,4.911655229500338,h7
35.25005507469177,4.911616,h7
35.50005388259888,4.911635614671837,h7
35.75005507469177,4.818924468340883,h7
36.00005388259888,4.865299429627763,h7
36.25005507469177,4.911596092732053,h7
36.50005388259888,4.911635614671837,h7
36.75005888938904,4.86518256420722,h7
37.00005507469177,4.865357719442177,h7
37.25005388259888,4.865299429627763,h7
37.50005388259888,4.818944,h7
37.75005507469177,4.865260280536468,h7
38.000056982040405,4.9115767711263105,h7
38.25005793571472,4.865260280536468,h7
38.50005793571472,4.911616,h7
38.750056982040405,4.865299429627763,h7
39.00005602836609,4.865299429627763,h7
39.250056982040405,4.865260280536468,h7
39.50000309944153,4.8199851516541,h7
39.75005602836609,4.864249002398697,h7
40.00005507469177,4.911635614671837,h7
40.17942810058594,4.8435384306964275,h7
20.250258922576904,0.0,h8
20.5003080368042,0.0,h8
20.750257968902588,0.0,h8
21.000258922576904,0.0,h8
21.250053882598877,1.2984727230894293,h8
21.500055074691772,2.4094622341704417,h8
21.750053882598877,2.3631454372477707,h8
22.000053882598877,2.270464,h8
22.25005292892456,2.2704730671596227,h8
22.500053882598877,2.31679060977927,h8
22.75005292892456,2.4094816222918447,h8
23.000053882598877,2.4094622341704417,h8
23.25005602836609,2.409452755646869,h8
23.50005602836609,2.409472,h8
23.75005292892456,2.27049120169613,h8
24.00005602836609,2.363107547858437,h8
24.250053882598877,2.3631548745709177,h8
24.500055074691772,2.4557980463660267,h8
24.750056982040405,2.3167814958142974,h8
25.000055074691772,2.3631548745709177,h8
25.250055074691772,2.733824,h8
25.500055074691772,3.197184,h8
25.75005292892456,3.197209536184183,h8
26.00005292892456,3.150848,h8
26.2500638961792,3.243377329579042,h8
26.500056982040405,3.1509362709054547,h8
26.750056982040405,3.197184,h8
27.000055074691772,3.197209536184183,h8
27.25005602836609,3.1971710414953933,h8
27.500053882598877,3.197209536184183,h8
27.75005292892456,3.1971967680411018,h8
28.00005292892456,3.150848,h8
28.25005602836609,3.150810063811249,h8
28.500056982040405,3.1971710414953933,h8
28.750058889389038,3.243494094140016,h8
29.00005602836609,3.197222304429244,h8
29.250055074691772,3.1045243979529538,h8
29.500058889389038,3.1971329288553636,h8
29.75005602836609,3.1508857492925886,h8
30.000053882598877,3.243545906273808,h8
30.25005602836609,3.1508228343074443,h8
30.500056982040405,3.1971710414953933,h8
30.75005793571472,3.1971710414953933,h8
31.000056982040405,3.1971967680411018,h8
31.250055074691772,3.4752277567219374,h8
31.500056982040405,4.9115767711263105,h8
31.750056982040405,4.772608,h8
32.00005602836609,4.865299429627763,h8
32.25005292892456,4.86533828934885,h8
32.50005507469177,4.865241141210024,h8
32.75005388259888,4.865299429627763,h8
33.000061988830566,4.772455529163144,h8
33.25005388259888,4.865435731379256,h8
33.50005602836609,4.818905511293738,h8
33.75005388259888,4.818982489321087,h8
34.00005388259888,4.772608,h8
34.25005292892456,4.911635614671837,h8
34.50005507469177,4.818905511293738,h8
34.75005388259888,4.818963244583689,h8
35.000056982040405,4.818885979946616,h8
35.25005888938904,4.865241141210024,h8
35.50005388259888,4.77270358370138,h8
35.75005507469177,4.911596092732053,h8
36.00005507469177,4.818944,h8
36.25005507469177,4.818944,h8
36.50005388259888,4.818963244583689,h8
36.75005507469177,4.818924468340883,h8
37.00005292892456,4.865318859410713,h8
37.25005602836609,4.91155686417636,h8
37.50005292892456,4.86533828934885,h8
37.75005507469177,4.818905511293738,h8
38.00005507469177,4.818944,h8
38.250056982040405,4.818905511293738,h8
38.50005793571472,4.865260280536468,h8
38.75005388259888,4.772684239071849,h8
39.00005888938904,4.91151763624729,h8
39.250060081481934,4.95793190492764,h8
39.500061988830566,4.772569881377452,h8
39.75005793571472,4.865357719442177,h8
40.00005507469177,4.819001734212194,h8
40.25005292892456,7.599164694698637,h8
40.50006294250488,9.68383612051672,h8
40.750056982040405,9.73079374020322,h8
41.000056982040405,9.73056,h8
41.25005388259888,9.684340023561045,h8
41.500056982040405,9.730442844122976,h8
41.75005602836609,9.730598859255526,h8
42.00005292892456,9.684340023561045,h8
42.25005602836609,9.730442844122976,h8
42.50005507469177,9.730598859255526,h8
42.75005793571472,9.684107402008102,h8
43.00005602836609,9.730637718821425,h8
43.250056982040405,9.730520561072936,h8
43.50005006790161,9.73083260132567,h8
43.75005507469177,9.684030056374375,h8
44.00005888938904,9.73040456608154,h8
44.25005602836609,9.7306765786977,h8
44.500056982040405,9.68418474887735,h8
44.75005793571472,9.730520561072936,h8
45.00006103515625,9.730442844122976,h8
45.250056982040405,9.730715438884355,h8
45.500056982040405,9.684224,h8
45.75005388259888,9.7306765786977,h8
46.00005292892456,9.730598859255526,h8
46.11883807182312,9.654552233756482,h8
